file,meeting_title,start_time,bucket,label,description,num_evidence,evidence_quotes,cross_bucket_flag,admin_noise_flag,canonical,generic_flag,llm_contamination,evidence_support,label_accuracy,issue,off_topic,quality_score
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,safety_use_cases,Continuous AI safety coverage vs human observation,"Leverage always-on AI monitoring to cover the facility for incidents and near misses, overcoming the limits of safety staff presence and highlighting time/cost advantages over manual observations.",3,"hey, I know if we hired 10 safety people, they all would be in the wrong place when an incident occurred, like they would all be at the other end of the mill checking on different things. | safety professionals can't be all in one place at the same time, around the clock. | even if you said, all right, well, each one is tens of minutes where this is running continuously or autonomously.",True,False,AI vs Human Coverage Comparison,False,False,5,5,,False,5.0
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,safety_use_cases,Detect dangerous zone intrusions to drive engineering redesign,"Identify workers entering hazardous machine areas (e.g., between boards) and use these insights to redesign the area, with evidence of risk reduction afterward.",3,"I remember the one guy, you know, kind of ducking in between the boards. | And then they kind of redesigned that whole area. | I think if we would have put a marker on that date, you probably would have seen the trend go sharply down.",True,False,No-Pedestrian Zone Enforcement,False,False,5,5,,False,5.0
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,safety_use_cases,Post-intervention markers and trend analysis to validate safety actions,"Use platform marker points to correlate corrective actions with incident trends and demonstrate non-events post-intervention, validating safety investments.",3,"I feel like identifying when we had one of those marker points, where, you know, up until that point, we had a thousand, you know, issues, and then Trey, we created a corrective action, we had a marker point, and then from then on, it's been a non-event. | We can go back and put that marker in, though. | the markers may be put in post.",True,False,Impact Measurement and Trend Analysis,False,False,5,5,,False,5.0
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,safety_use_cases,Fire-related issue alerts,Add monitoring that can recognize signs of a fire-related issue and send notifications so the team can respond sooner.,3,"We've had a fire-related event, and we want to know whether the system could recognize that type of signal. | Is there a way to tie it into the system so we get a notification when that kind of event occurs? | it sends alerts for fire prevention and safety",True,False,E-Bike and Battery Fire Risk,False,False,5,5,,False,5.0
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,nonsafety_use_cases,Continuous AI safety coverage vs human observation,"Use AI to replace or augment manual observations, quantifying the labor/time saved versus human spot checks to support cost-savings and scalability.",3,"hey, I know if we hired 10 safety people, they all would be in the wrong place when an incident occurred, like they would all be at the other end of the mill checking on different things. | safety professionals can't be all in one place at the same time, around the clock. | even if you said, all right, well, each one is tens of minutes where this is running continuously or autonomously.",True,False,AI vs Human Coverage Comparison,False,False,5,3,"Label is bucketed as 'nonsafety_use_cases' but the evidence clearly discusses safety coverage and incident detection, which are safety applications; the continuous monitoring aspect supports safety outcomes, not non-safety ones.",False,4.0
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,nonsafety_use_cases,Post-intervention markers and trend analysis for ROI,"Apply marker points and trend analysis to tie corrective actions to reduced event rates, building an ROI narrative for leadership.",3,"I feel like identifying when we had one of those marker points, where, you know, up until that point, we had a thousand, you know, issues, and then Trey, we created a corrective action, we had a marker point, and then from then on, it's been a non-event. | We can go back and put that marker in, though. | the markers may be put in post.",True,False,Intervention Impact Tracking,False,False,5,2,Label incorrectly categorized as 'nonsafety_use_cases' when it directly describes using safety event data and corrective actions to demonstrate ROI - this is a core safety use case with business justification layer.,False,3.5
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,nonsafety_use_cases,Early issue detection for downtime prevention,Overlay additional monitoring on equipment to identify abnormal signals and trigger alerts for early maintenance to reduce unplanned downtime.,2,They can identify where different rollers are behaving a bit differently than expected. | Early detection for downtime events.,True,False,Equipment Condition Monitoring,False,False,5,3,Label should specify this is about equipment monitoring/predictive maintenance rather than generic 'early issue detection'; bucket may be incorrect as preventing downtime could relate to safety.,False,4.0
2afeabc9-2620-449a-8c85-7662d98d1343.json,Meridian Works Operations / Voxel - use case discussion,2022-10-07T14:00:00Z,safety_use_cases,Deploy Voxel safety computer vision at distribution centers,Meridian Works Operations wants to proceed now with Voxel’s existing safety AI while longer-term adjacent capabilities are explored.,6,"Yeah, his guidance was to continue on with Voxel, like as we're going to go with you guys, you know, for the safety. | But, no, I hope that we can move forward with safety. | It exists. | Let's just get it going. | There are tons of safety AI vendors. | Bring them in. Get the current product out and working.",False,False,AI Safety Vision Platform Deployment,False,False,4,3,Label mentions 'distribution centers' but evidence doesn't specify this facility type; also references 'Meridian Works Operations' which isn't mentioned in evidence,False,3.5
2afeabc9-2620-449a-8c85-7662d98d1343.json,Meridian Works Operations / Voxel - use case discussion,2022-10-07T14:00:00Z,nonsafety_use_cases,Sensitive product condition monitoring,Meridian Works Operations is exploring a camera-based solution to monitor packaging state across facilities with varied requirements.,7,"But then we add this inventory-monitoring need to it. | And now we are doing something with AI at Meridian Works Operations. | So we have to do some, it's called emissivity testing. | We're going to have to do some testing to see if these cameras are sensitive enough for that use case. | And if it doesn't, then that approach may not work for us. | he said this imaging approach is different from standard video, so there are additional technical considerations involved. | one of the vendors has a newer camera product with onboard AI capabilities.",False,False,Product Damage and Shrink Reduction,False,False,3,3,Evidence shows AI camera testing for emissivity/packaging but lacks clear confirmation this is 'sensitive product condition monitoring' vs general inventory; bucket unclear as camera monitoring can be safety-critical,False,3.0
71760067-2b37-4ed0-90a0-a35957006c74.json,Blue Base Supply / Voxel:  Discovery discussion and platform overview,2023-04-18T19:30:00Z,safety_use_cases,PIT and pedestrian interaction risk monitoring,"Identify and reduce risks from inexperienced PIT operators and congested areas, including PIT–pedestrian proximity, speeding, stop compliance, seatbelt use, and other near-miss behaviors.",5,"with all of the pit and pedestrian traffic, there could potentially be a need for the Voxel solution, and kind of talked about it with the team, but, and there was interest in understanding how it can help for capturing the near misses, | But we've got, I would say my biggest concern for all of our warehouses is the inexperience of our pit operators, right? | Is a pit getting too close to a pedestrian? Is a pit speeding in the facility? Is a pit getting too close to another pit? | the rule is we've got a no-stop at this door... we always have to stop at the door. | They almost amputated an ankle right there.",True,False,PIT-Pedestrian Proximity Monitoring,False,False,5,5,,False,5.0
